product_name,ingredients,price,category,label
Sukin Super Greens Facial Scrub 125ml,"formaldehyde,'sigesbeckia orientalis extract','lavandula hybrida extract','sodium oleate','citronella','polyacrylamide c13-14 isoparaffin','sodium laurate','ascorbyl','zingiber cassumunar root oil','polyglycerin-3',butylparaben,'cymbopogon martini oil','dipalmitoyl hydroxyproline','phenoxyethanol','citrus limon juice extract ',cyclohexasiloxane,'acrylates/beheneth-25 methacrylate copolymer','camelina sativa seed oil',isopropyl myristate,'isononanoate','citronellyl methylcrotonate','plantago ovata seed extract',['rosa canina flower oil',lanolin,benzyl alcohol,'arctium lappa root extract'",9.52,Serum,1
Origins Modern Frictionâ¢ Exfoliator 75ml,"'carbon','silica dimethyl silylate',['carthamus tinctorius extract','camelina sativa seed oil','thymol','squalene','amino esters-1','peg-6 caprylic','isononyl isononanoate',['leptospermum scoparium leaf extract','methyl trimethicone ','anogeissus leiocarpus bark extract',resorcinol,'sideritis scardica extract',hydroquinone,paraffinum liquidum,'tocopherol'],'peg-80 sorbitan laurate','algae extract','isocetyl stearate',cyclopentasiloxane,propylparaben,'dehydroacetic acid','pothmethylsilsequioxane','salicylate'",7.34,Moisturiser,1
Westlab Sleep Bathing Salts 1kg,"'homarine hcl','tromethamine','manganese gluconate','hexylresorcinol','cinnamomum zeylanicum bark extract',diethylhexyl phthalate,'ranunculus ficaria extract','ethyl hexanediol','cocamidopropyl betainamide mea chloride','sideritis perfoliata extract','carrageenan','ricinoleth-40','peg-60 glyceryl isostearate','calcium sulfate',polyethylene glycol,'sodium acryloyldimethyltaurate/vp crosspolymer',paraffinum liquidum,lead acetate,'r-bacillus licheniformis keratinase','calcium chloride',quaternium-15,'pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate'",5.24,Oil,1
Ultrasun SPF30+ Eye Cream (15ml),"'palmitoyl tripeptide-38'],'dehydroacetic acid'],lanolin,'urtica dioica extract','c13-16 isoparaffin',phthalates,'polyglyceryl-4 oleyl ether olivate','vanilla planifolia extract','camelina sativa seed oil','mandelic acid',sodium lauryl sulfate,'citrus aurantium amara flower water','pantheno,'rh-oligopeptide-1'],'pyridoxine dipalmitate',sodium laureth sulfate,'polydextrose','nicotinamide adenine dinucleotide','pomegranate','polyquaternium-7','ferulic acid','ethylhexyl glycerin','lysine hcl',formaldehyde",5.53,Balm,1
AvÃ¨ne Refreshing Eye Contour 15ml,"triethanolamine,'titanium dioxide'],zinc oxide,'artemisia herba-alba oil',silica,'macadamia ternifolia seed oil','betaine glycerin','peg-4','polysilicone-8','schinus terebinthifolius (rose pepper) fruit extract','aluminum stearate','butylene glycol ',cyclopentasiloxane,'lactose',cyclohexasiloxane,'phyllostachys bambusoides extract','disodium edta'],'peg-6 caprylic','amaranthus caudatus seed extract','glyceryl oleate','sucrose ','propolis extract','sodium hydroxide ','zinc aspartate'",9.16,Serum,1
Dr Dennis Gross Alpha Beta Pore Perfecting Cleansing Gel 60ml,"'acacia concinna fruit extract',ammonium lauryl sulfate,['maris sal'],phenoxyethanol,'carthamus tinctorius extract','apple',diethylhexyl phthalate,'dea-cetyl phosphate',['octyldodecyl stearate','paeonia lactiflora root extract','glycyrrhetinic acid',sodium laureth sulfate,['peg-8','polyurethane-11','sodium castorate',['prunus amygdalus dulcis','aluminium stearate',formaldehyde,'acetum','citrullus lanatus fruit extract','hypnea musciformis (algae) extract ','peg-8 capric triglyceride','lactoperoxidase','hydrogenated lecithin',butylparaben,'dipalmitoyl hydroxyproline','bifida ferment lysate ',['maris aqua'",1.85,Toner,1
OSKIA SPF Vitamin Mist 100ml,"hydroquinone,'peg-75 shea butter glycerides','sodium cera alba','sorbeth-30 tetraisostearate','peg-8 distearate',sodium laureth sulfate,'styrax benzoin','butlyphenyl','deoxycytidine','malt extract',cyclopentasiloxane,'diazolidinyl','prunus armeniaca fruit extract',benzyl alcohol,'ceramide eop','ppg-2 hydroxyethyl cocamide','propane',ammonium lauryl sulfate,'undecane','isoquercitrin','vanillin','neopentyl glycol diethylhexanoate','hydroxyphenyl propamidobenzoic acid','dipeptide diaminobutyroyl benzylamide diacetate','oleic/linoleic/linolenic polyglycerides'",6.54,Cleanser,1
Clinique for Men Super Energizer Anti-Fatigue Depuffing Eye Gel 15ml,"'urea'],'ruscus aculeatus root extract',paraffinum liquidum,'polysorbate-60','cocamidopropyl',butylparaben,'urea','cydonia oblonga leaf extract (quince)','iron oxide'],'abies sibirica oil','ethyl oleate','methicone',['sodium lauroamphoacetate','sodium polyacrylate'],sodium laureth sulfate,lead acetate,'pentafluoropropane','raffinose','polyglyceryl-5 dioleate',cyclohexasiloxane,'capsicum annuum fruit extract','butylene glycol','diazolidinyl urea'",5.05,Mist,1
Recipe for Men Peeling Mask,"'benzyl salicylate'],'undecane',ethylhexyl methoxycinnamate,'rosa damascena','hydrogenated palm/palm kernel oil peg-6 esters',formaldehyde,'magnesium ascorbyl phosphate','matthiola longipetala (night scented stock) seed oil',zinc oxide,'oxothiazolidine','colloidal oatmeal','hydrolyzed casein','silt','hydrolyzed sodium hyaluronate','sodium stearoyl lactylate ',2-hexanediol ','beta-sitosterol',6-naphthalate',phthalates,'peg-45 palm kernel glycerides',titanium dioxide",5.96,Moisturiser,1
NEOM Tranquillity Body & Hand Wash 250ml,"propylparaben,'cistus incanus flower/leaf/stem extract','tetrasodium edta'],formaldehyde,'hydrolyzed viola tricolor extract','hexyl cinnamal eugenol','glyceryl citrate/lactate/linoleate/oleate','ribes nigrum bud oil',toluene,'cocodimonium hydroxypropyl hydrolyzed lactis proteinum','lysine','chrysanthemum morifolium flower extract','propylene glycol caprylate',['ethylhexyl methoxycinnamate','cimicifuga racemosa root extract','hexyl nicotinate','glucosamine','helianthus annuus seed oil','c20-22',diethylhexyl phthalate,'acrylates/ palmeth-25 acrylate copolymer',triethanolamine,'ci 19140','gelatin'",9.48,Bath Oil,1
Bulldog Sensitive Moisturiser 100ml,"'isododecane',propylparaben,'carthamus tinctorius extract',['isononyl isononanoate','poloxamer 407',phthalates,'laureth-9',methylparaben,'bha',phenoxyethanol,'myrtrimonium bromide','darutoside','peg-10 sunflower glycerides','benzoic acid','magnesium sulfate',sodium laureth sulfate,'camellia sinensis extract','glycerin ','cetyl ethylhexanoate','peg-200 hydrogenated glyceryl palmate','ci 42090 ',formaldehyde,'peg-8 laurate','peg-75 shea butter glycerides','ceteareth 20','phenoxyethyl caprylate',['capric triglyceride','coceth-7'",1.4,Mask,1
Avene Gentle Eye Make-Up Remover 125ml,"'osmanthus fragrans flower extract',resorcinol,diethylhexyl phthalate,'methyl cyclodextrin',2-hexanediol'],'sorbitan oleate','peg-30 dipolyhydroxystearate',['sodium cocoyl isethionate','caprooyl tetrapeptide-3',magnesium stearate,'glycyrrhiza glabra root extract',sodium laureth sulfate,'calophyllum inophyllum (tamanu) seed oil',methylparaben,'nelumbium speciosum extract / nelumbium speciosum flower extract','sodium dehydroacetate ','potassium myristate','myristyl myristate',hydroxyethylcellulose,'pyridoxine dipalmitate','lepidium sativum sprout extract','pvp/polycarbamyl polyglycol ester','acrylates/c10-30 alkyl','isostearic acid','ci 15510'],'copper sulfate','dodecene','pelargonium graveolens extract '",10.04,Bath Oil,1
EstÃ©e Lauder Advanced Night Repair Synchronized Recovery Complex II 50ml,"'plukenetia volubilis oil',zinc oxide,'lecithin ',isopropyl myristate,sodium lauryl sulfate,'saxifraga sarmentosa extract','magnesium aspartate ','sodium methyl isethionate','padina pavonica extract','isopropyl isostearate ','palmitoyl tetrapeptide-7','pvp/polycarbamyl polyglycol ester','eugenol','alanine ','hydroxyisohexyl 3-cyclohexene'],'fragaria chiloensis (strawberry) fruit extract',resorcinol,'ceramide np','haematococcus pluvialis extract',['sesamium indicum seed oil',diethylhexyl phthalate,'steareth-4','butyrospermum parkii',silica,'caryodendron orinocense seed oil','alaria esculenta extract','diphenylsiloxy phenyl trimethicone','sh- polypeptide-9'",6.38,Exfoliator,1
Neal's Yard Remedies Vitamin E and Avocado Night Cream 50g,"'passiflora quadrangularis fruit extract','polymethylsilsesquioxane','2,butylparaben,'glycyrrhiza uralensis (licorice) root extract','rheum rhabarbarum stalk extract','silver'],titanium dioxide,hydroxyethylcellulose,'triisostearin','heptyl glucoside','trideceth-10','linoleic acid','cellulose',cyclopentasiloxane,quaternium-15,'tea-cocoyl glutamate','isostearic acid','cocamidopropyl hydroxysultaine','hydrolyzed quinoa',['alcohol denat','algae extract ','hydrogenated olea europaea fruit oil','carapa guaianensis seed oil ',dimethicone,'sideritis scardica extract','calcium chloride'],['peg-8','canola oil'",1.87,Mask,1
PIXI Rose Flash Balm 45ml,"'methyl methacrylate crosspolymer','sodium lauryl sulfate','hexyldecyl laurate','ascorbyl methylsilanol pectinate',retinyl palmitate,'citral','citrus limon juice extract'],'hamamelis','clareolide',['geraniol','phosphate',ethylhexyl methoxycinnamate,butylparaben,quaternium-15,'saccharomyces/mel ferment filtrate','arctium majus root extract','silybum marianum extract ','acetyl glucosamine','evernia prunastri (oakmoss) extract',['methyl trimethicone',formaldehyde,'daucus carota sativa extract','yucca schidigera extract','ci 77019'",2.24,Mask,1
AvÃ¨ne TolÃ©rance ExtrÃªme Emulsion 50ml,"'ylang ylang ','enantia chlorantha bark extract','inositol'],'benzophenone-3','rosa multiflora (rose) flower cera (wax)','arachidyl alcohol','palmitoyl oligopeptide-78','peg-75','acacia seyal gum extract','dimethicon/peg-10/15 crosspolymer','tocopheryl acetate','kiwifruit seed oil (actinidia chinensis)',diethylhexyl phthalate,cyclohexasiloxane,'hydrogenated palm/palm kernel oil peg-6 esters',resorcinol,'loniera caprifolium flower extract (japanese melsuckle)','calcium gluconate'],'sodium laurate','salicylic acid ',butylparaben,'citrus sinensis fruit extract'],triethanolamine,'luminaria','squalene','ferula galbaniflua resin oil'],'oxothiazolidinecarboxylic acid',phenoxyethanol,'ceteareth-60 myristyl glycol'",7.23,Oil,1
REN Clean Skincare Vita Mineral Omega 3 Optimum Skin Oil,"'octyldodeceth-16','palmitic/stearic triglycerides','pyridoxine hcl','lauroyl lysine ',triethanolamine,dimethicone,['cocamidopropyl betaine','decyl cocoate','gossypium herbaceum extract','natrii edetas','glucose','polyquaternium-10','camellia sinensis extract ','butylene glycol'],'isobutylparaben','acer saccharum extract ',lanolin,hydroquinone,'hexamethyldisiloxane',['1,'alkyl octanoate',silica",2.62,Mask,1
The Ordinary Squalane Cleanser 50ml,"'tocopheryl glucoside','glyceryl hydroxystearate','peg-3 distearate','helianthus annuus seed oil ','xanthan gum','soybean glycerides','thermus thermophillus ferment','acrylate crosspolymer','acrylic acid/vp crosspolymer','zinc sulfate'],'copper sulfate',sodium lauryl sulfate,paraffinum liquidum,'centella asiatica extract'],phenoxyethanol,['lauryl glucoside','combretum farinosum flower nectar','eichhornia crassipes extract',formaldehyde,'methylparaben'],sodium laureth sulfate",9.3,Mist,1
Filorga Scrub and Mask 55ml,"'panax ginseng root extract'],'alteromonas extract',lead acetate,'malic acid',resorcinol,'albizia julibrissin bark extract','potassium thiocyanate','tetramethyl-1-hexadecan-3-ol','potassium sorbate ','limonene ',['peg-8','olea europaea fruit oil'],sodium laureth sulfate,'neopentyl glycol dicaprylate','methylglucoside phosphate',silica,'centaurea cyanus extract','peg-60 glyceryl isostearate',diethylhexyl phthalate,'potassium stearate','ci 42053','urea','citrus aurantium dulcis'],'acacia seyal gum extract'",5.72,Bath Oil,1
Bubble T X Pantone Pink Grapefruit & Peony Shower Gel 200ml,"'peg - 100 stearate','phenylbenzimidazole sulfonic acid','aluminium starch octenylsuccinate','hydrogenated poly(c6-12 olefin)','fusanus spicatus wood oil','primula veris extract','butyrospermum parkii ','methoxycinnamate','cetyl dimethicon',sodium lauryl sulfate,'sweet orange (citrus aurantium dulcis)',triclosan,'shea butterate','loniera caprifolium flower extract (japanese melsuckle)','ci 15510'],cyclohexasiloxane,'neoruscogenin','algae extract ','acetyl hexapeptide-8 ','bambusa arundinacea stem extract',lead acetate,formaldehyde,'pentapeptide-48'],'lonicera japonica flower extract (japanese melsuckle)'],quaternium-15,'benzophenone-4','ppg-15 stearyl ether','retinal','turkish rose','adenosine phosphate'",5.53,Exfoliator,1
Face by Skinny Tan Moisturising Oil Drops 30ml,"retinyl palmitate,triethanolamine,'plantago ovata seed extract',resorcinol,'glycoproteins','undecane',cyclopentasiloxane,'peg-8','sodium lauryl glucose carboxylate','lauryl betaine','laurylmethacrylate/glycol dimethacrylate crosspolymer',paraffinum liquidum,'pvp','spinacia oleracea (spinach) leaf extract','sweet citrus aurantium dulcis oil (citrus aurantium dulcis)',['caprylyl methicone','ethylhexyl methoxycinnamate','saponaria officinalis extract','sodium acrylates crosspolymer-2','tosylamide/epoxy resin','spirulina maxima extract','acrylates/c10-30 alkyl']",1.58,Mask,1
REN Evercalmâ¢ Gentle Cleansing Milk 150ml,"butylparaben,'thymus mastichina flower oil','sophora angustifolia natural plant extract','gaultheria procumbens extract',['olus oil',isopropyl myristate,['peg-7 capric triglyceride','poloxamer 407',polyethylene glycol,'hydrogenated acetophenone/oxymethylene copolymer','ci 77499'],'sorbitan sesquiisostearate','lemon',benzyl alcohol,'trisodium hedta','ubiquinone'],'dicaprylyl ether','plankton extract ','poloxamer 188','peg-32','lactoperoxidase','echinacea purpurea','xylitol','mannitol',lanolin,'c10-18 triglycerides','lycium barbarum extract',magnesium stearate",3.68,Body Wash,1
Elizabeth Arden Skin Illuminating Advanced Brightening Night Capsules (50 Capsules),"'peg-250 distearate',silica,'methyl glucose dioleate','iodopropynyl butylcarbamate','palmitoyl pentapeptide-3','naringenin',dimethicone,'homosalate','hordeum vulgare extract ','phenyl methicone','ammonium lactate','ethylhexyl stearate','glycerin ','aleurites moluccanus seed oil','ceteth-20','acetyl tetrapeptide-2','cinnamomum zeylanicum bark extract','glycyrrhiza uralensis (licorice) root extract','buglossoides arvensis seed oil','dea-cetyl phosphate','nettles (urtica dioca)',cyclohexasiloxane,'aglae extract','sodium tetrahydrojasmonate',phenoxyethanol,'taurine','poloxamer 338',triethanolamine,'passiflora edulis extract'],formaldehyde",5.2,Mist,1
NIP+FAB Teen Skin Fix Salicylic Acid Sheet Mask,"'gluconolactone ','citrus nobilis peel oil / mandarin citrus aurantium dulcis oil','magnesium aspartate ','disodium coco-glucoside sulfosuccinate',polyethylene glycol,'retinyl retinoate',sodium laureth sulfate,'tocopheryl acetate ','silver'],'zinc sulfate','xylitol','arachis hypogaea (peanut) oil','polyglucuronic acid'],'bha'],diethylhexyl phthalate,['coco-glucoside',lanolin,'xanthan gum'],lead acetate,'cyathea cumingii leaf extract','ci 19140 ','beta-carotene','bixa orellana seed extract',ethylhexyl methoxycinnamate,'alpha-isomethyl ionone'],'polymethylsilsesquioxane'",6.72,Cleanser,1
Sol de Janeiro Coco Cabana Shower Gel 90ml,"'coccinia indica fruit extract','ammonium lactate','leaf extract',hydroxyethylcellulose,'dimethicon ','fagraea berteroana flower extract','eryngium maritimum extract','prunus spinosa flower extract'],'polyglyceryl-5 oleate','hypnea musciformis (algae) extract ',cyclopentasiloxane,2-dimethylhydrocinnamal','ppg-15 stearyl ether','polyglyceryl-4 oleate',['cetearyl alcohol','caprylyl wheat bran/straw glycosides (from wheat bran)',lead acetate,'viola tricolor extract','sodium carbonate',6-dimethyl-7-octen-2-ol',polyethylene glycol,['rosa canina flower oil ',sodium lauryl sulfate,'alcaligenes polysaccharides','tridecane',formaldehyde",1.12,Bath Salts,1
NEOM Tranquillity Body & Hand Wash 250ml,"'peg-150 pentaerythrityl tetrastearate','peg-20 methyl glucose sesquistearate','magnesium carboxymethyl beta-glucan','borago officinalis seed oil','iodopropynyl butylcarbamate','benzophenone-3','quercus robur (oak) bark extract',triethanolamine,'stearoxymethicone/dimethicon copolymer','hibiscus esculentus fruit extract','trisodium ethylenediamine disuccinate',sodium laureth sulfate,toluene,'evernia prunastri (oakmoss) extract','silver'],'sorbitan sesquioleate','rosa damascena'],magnesium stearate,'polyricinoleate',['rosa damascena'",11.68,Bath Oil,1
La Roche-Posay Lipikar Syndet AP(+) Shower Gel 400ml,"'triheptanoin','saccharomyces/copper ferment',['rosa canina flower oil',toluene,'melissa',['petrolatum',silica,'cetearyl isononanoate',['glycereth-7','peg/ppg-17/4 dimethyl ether','usnea barbata (lichen) extract',['cetyl alcohol',titanium dioxide,'tropolone',isopropyl myristate,'phytol',methylparaben,'citrus aurantium dulcis'],'ascorbyl glucoside','edetate disodium','himalayan cedarwood','linum usitatissimum flower extract','arabidopsis thaliana extract '",3.31,Balm,1
Indeed Labs Eysilix Serum 2 15ml,"'edetate disodium',sodium laureth sulfate,['citrus aurantium amara flower water','extract / willow leaf extract',butylparaben,'homosalate','ceramide 6 ii',['dipropylene glycol','theobroma cacao extract',cyclohexasiloxane,'serenoa serrulata fruit extract','peg-7 glyceryl cocoate ','pulsatilla koreana extract','ci 14700','betula alba bark extract ',ethylhexyl methoxycinnamate,'diisostearyl polyglyceryl-3 dimer dilinoleate','ocimum basilicum (basil) oil',retinyl palmitate,'laminaria ochroleuca extract','cyathea cumingii leaf extract'",2.92,Oil,1
